contract_no,contract_serial,contract_type,contract_status_no,state,out_date,out_time,in_date,in_time,days,out_milage,in_milage,milage_changed,vehicle_id,is_status_5,matches_cancelled_flag
88047,45244,C,5,closed,"2026-05-23 00:00:00",13:10:00,"2026-05-23 00:00:00",13:10:00,0,41475,0,yes,1864,yes,matches
4769,45273,U,5,closed,"2026-05-24 00:00:00",13:46:00,"2026-05-24 00:00:00",13:46:00,0,90427,0,yes,1781,yes,matches
88087,45299,C,5,closed,"2026-05-25 00:00:00",22:30:00,"2026-05-25 00:00:00",22:30:00,0,65852,0,yes,1812,yes,matches
88120,45336,C,5,closed,"2026-05-26 00:00:00",21:50:00,"2026-05-26 00:00:00",21:50:00,0,26569,0,yes,1877,yes,matches
88118,45334,C,5,closed,"2026-05-26 00:00:00",21:00:00,"2026-05-26 00:00:00",21:00:00,0,67952,0,yes,1887,yes,matches
88110,45324,C,5,closed,"2026-05-26 00:00:00",18:00:00,"2026-05-26 00:00:00",18:00:00,0,1,0,yes,1814,yes,matches
88108,45322,C,5,closed,"2026-05-26 00:00:00",22:00:00,"2026-05-26 00:00:00",22:00:00,0,56425,0,yes,1839,yes,matches
88131,45348,C,5,closed,"2026-05-27 00:00:00",11:00:00,"2026-05-27 00:00:00",11:00:00,0,8124,0,yes,1950,yes,matches
88180,45405,C,5,closed,"2026-05-28 00:00:00",20:15:00,"2026-05-28 00:00:00",20:15:00,0,93469,0,yes,1814,yes,matches
88169,45392,C,5,closed,"2026-05-28 00:00:00",16:00:00,"2026-05-28 00:00:00",16:00:00,0,111139,0,yes,1837,yes,matches
88165,45386,C,5,closed,"2026-05-28 00:00:00",10:00:00,"2026-05-28 00:00:00",10:00:00,0,93469,0,yes,1814,yes,matches
88233,45485,C,5,closed,"2026-05-31 00:00:00",18:30:00,"2026-05-31 00:00:00",18:30:00,0,22034,0,yes,1908,yes,matches
88249,45505,C,5,closed,"2026-06-01 00:00:00",18:00:00,"2026-06-01 00:00:00",18:00:00,0,11244,0,yes,1952,yes,matches
4825,45536,U,5,closed,"2026-06-02 00:00:00",16:53:59,"2026-06-02 00:00:00",16:53:59,0,10978,0,yes,1957,yes,matches
88322,45610,C,5,closed,"2026-06-04 00:00:00",23:00:00,"2026-06-04 00:00:00",23:00:00,0,127468,0,yes,1741,yes,matches
88340,45633,C,5,closed,"2026-06-06 00:00:00",11:00:00,"2026-06-06 00:00:00",11:00:00,0,127468,0,yes,1741,yes,matches
88343,44206,C,5,closed,"2026-06-06 00:00:00",11:00:00,"2026-06-06 00:00:00",11:00:00,0,127468,,no,1741,yes,matches
88378,45688,C,5,closed,"2026-06-08 00:00:00",14:15:00,"2026-06-08 00:00:00",14:15:00,0,27068,0,yes,1876,yes,matches
88388,45699,C,5,closed,"2026-06-09 00:00:00",07:32:48,"2026-06-09 00:00:00",07:32:48,0,11516,0,yes,1963,yes,matches
88410,45734,C,5,closed,"2026-06-10 00:00:00",20:30:00,"2026-06-10 00:00:00",20:30:00,0,38243,0,yes,1889,yes,matches
88412,45737,C,5,closed,"2026-06-11 00:00:00",01:20:00,"2026-06-11 00:00:00",01:20:00,0,22660,0,yes,1908,yes,matches
88434,45772,C,5,closed,"2026-06-13 00:00:00",07:50:00,"2026-06-13 00:00:00",07:50:00,0,73466,0,yes,1843,yes,matches
88476,45833,C,5,closed,"2026-06-15 00:00:00",12:50:00,"2026-06-15 00:00:00",12:50:00,0,92472,0,yes,1781,yes,matches
88471,45826,C,5,closed,"2026-06-15 00:00:00",09:30:00,"2026-06-15 00:00:00",09:30:00,0,84214,0,yes,1790,yes,matches
88490,45849,C,5,closed,"2026-06-16 00:00:00",09:30:00,"2026-06-16 00:00:00",09:30:00,0,56816,0,yes,1819,yes,matches
88546,45924,C,5,closed,"2026-06-18 00:00:00",19:00:00,"2026-06-18 00:00:00",19:00:00,0,11788,0,yes,1957,yes,matches
88577,45960,C,5,closed,"2026-06-19 00:00:00",22:30:00,"2026-06-19 00:00:00",22:30:00,0,58298,0,yes,1830,yes,matches
88574,45957,C,5,closed,"2026-06-19 00:00:00",21:00:00,"2026-06-19 00:00:00",21:00:00,0,92746,0,yes,1781,yes,matches
88566,45948,C,5,closed,"2026-06-19 00:00:00",15:00:00,"2026-06-19 00:00:00",15:00:00,0,28294,0,yes,1877,yes,matches
4950,45989,U,5,closed,"2026-06-21 00:00:00",11:47:53,"2026-06-21 00:00:00",11:47:53,0,85597,0,yes,1850,yes,matches
